hardware,metric,baseline_mean,baseline_std,adaptive_mean,adaptive_std,delta_mean,delta_pct,lower_is_better,winner
fpga,IGD+,0.003540,0.001776,0.005677,0.007136,+0.002137,+60.38,True,Baseline
fpga,HV,0.774303,0.001512,0.774667,0.000572,+0.000364,+0.05,False,Adaptive
fpga,Spread,1.455782,0.019241,1.412256,0.011582,-0.043526,-2.99,True,Adaptive
fpga,n_on_true_pf,9,,10,,+1,+11.1,,Tie
