generation,gd,igd,igd_plus,hv,spread
1,0.073540,0.119151,0.060058,0.929919,0.500017
2,0.052522,0.113232,0.076178,0.974033,0.759630
3,0.060904,0.113135,0.075294,0.974491,0.777958
4,0.045920,0.111719,0.078538,0.981670,0.702593
5,0.051125,0.077612,0.042770,0.989699,0.743132
6,0.051749,0.067883,0.037647,1.002461,0.822133
7,0.043238,0.067019,0.037647,1.000899,0.772330
8,0.044085,0.065589,0.037647,1.001442,0.914167
9,0.044378,0.064369,0.037647,1.002662,1.014157
10,0.035883,0.059687,0.037647,1.008346,1.051491
11,0.038795,0.059687,0.037647,1.008346,1.151565
12,0.049922,0.048488,0.006034,1.038531,1.271059
13,0.047323,0.029789,0.006034,1.044406,1.291760
14,0.046929,0.028573,0.006034,1.045408,1.282500
15,0.045761,0.028573,0.006034,1.045408,1.349131
16,0.044326,0.026018,0.006034,1.046010,1.389743
17,0.043824,0.026018,0.006034,1.046010,1.389743
18,0.043282,0.026018,0.006034,1.046010,1.389743
19,0.047316,0.025980,0.006034,1.046032,1.372525
20,0.044804,0.025980,0.006034,1.046032,1.389736
21,0.044248,0.025777,0.006034,1.046146,1.389700
22,0.042420,0.025651,0.006034,1.046282,1.356463
23,0.025000,0.025752,0.007211,1.015584,1.422881
24,0.023241,0.025752,0.007211,1.015704,1.422880
25,0.022953,0.023455,0.007059,1.018809,1.382612
26,0.023267,0.023455,0.007059,1.018809,1.382612
27,0.023566,0.023455,0.007059,1.018809,1.382612
28,0.023842,0.023455,0.007059,1.019411,1.382606
29,0.022868,0.022310,0.007211,1.022464,1.422884
30,0.022808,0.022056,0.007211,1.022637,1.422882
31,0.022787,0.022056,0.007211,1.022637,1.422882
32,0.022684,0.022056,0.007211,1.022637,1.422882
33,0.021869,0.022979,0.007211,1.023772,1.463158
34,0.022130,0.022979,0.007211,1.023772,1.463158
35,0.022259,0.022979,0.007211,1.023772,1.463158
36,0.023126,0.022979,0.007211,1.023772,1.463158
37,0.023126,0.022979,0.007211,1.023772,1.463158
38,0.023249,0.022979,0.007211,1.023772,1.463158
39,0.023495,0.022979,0.007211,1.023772,1.463158
40,0.022922,0.022727,0.007211,1.023943,1.463155
41,0.023468,0.022727,0.007211,1.023943,1.463155
42,0.023246,0.022727,0.007211,1.023943,1.463155
43,0.023246,0.022727,0.007211,1.023943,1.463155
44,0.024530,0.022214,0.007212,1.022325,1.179460
45,0.023910,0.022214,0.007212,1.022325,1.212560
46,0.024033,0.022214,0.007212,1.022325,1.254686
47,0.023643,0.021089,0.007212,1.023090,1.281729
48,0.024002,0.021089,0.007212,1.023090,1.364729
49,0.024168,0.021089,0.007212,1.023090,1.455113
50,0.022568,0.021057,0.007212,1.022994,1.466266
51,0.022485,0.021057,0.007212,1.022994,1.466266
52,0.019771,0.028971,0.007443,1.030268,1.507721
53,0.019366,0.027056,0.007289,1.031207,1.506820
54,0.016074,0.022928,0.002583,1.031781,1.466303
55,0.014204,0.022195,0.002583,1.032355,1.466295
56,0.010711,0.020314,0.002583,1.033843,1.463616
57,0.010612,0.020314,0.002583,1.033843,1.486163
58,0.009968,0.018996,0.002586,1.033763,1.510204
59,0.008575,0.017159,0.002586,1.034387,1.500000
60,0.005575,0.005392,0.002353,1.035353,1.469388
61,0.004925,0.005392,0.002353,1.035353,1.469388
62,0.005436,0.005392,0.002353,1.035353,1.469388
63,0.005903,0.005392,0.002353,1.035353,1.469388
64,0.006336,0.005392,0.002353,1.035353,1.469388
65,0.006741,0.005392,0.002353,1.035353,1.469388
66,0.007485,0.005392,0.002353,1.035353,1.469388
67,0.007485,0.005392,0.002353,1.035353,1.469388
68,0.007485,0.005392,0.002353,1.035353,1.469388
69,0.007485,0.005392,0.002353,1.035353,1.469388
70,0.004925,0.005392,0.002353,1.035353,1.469388
71,0.004925,0.005392,0.002353,1.035353,1.469388
72,0.004925,0.005392,0.002353,1.035353,1.469388
73,0.004925,0.005392,0.002353,1.035353,1.469388
74,0.004925,0.005392,0.002353,1.035353,1.469388
75,0.004925,0.005392,0.002353,1.035353,1.469388
76,0.004925,0.005392,0.002353,1.035353,1.469388
77,0.004925,0.005392,0.002353,1.035353,1.469388
78,0.004925,0.005392,0.002353,1.035353,1.469388
79,0.004925,0.005392,0.002353,1.035353,1.469388
80,0.004925,0.005392,0.002353,1.035353,1.469388
81,0.004925,0.005392,0.002353,1.035353,1.469388
82,0.004925,0.005392,0.002353,1.035353,1.469388
83,0.004925,0.005392,0.002353,1.035353,1.469388
84,0.004925,0.005392,0.002353,1.035353,1.469388
85,0.004925,0.005392,0.002353,1.035353,1.469388
86,0.004925,0.005392,0.002353,1.035353,1.469388
87,0.004925,0.002044,0.000000,1.036973,1.428571
88,0.004925,0.002044,0.000000,1.036973,1.428571
89,0.004925,0.002044,0.000000,1.036973,1.428571
90,0.004925,0.002044,0.000000,1.036973,1.428571
91,0.004925,0.002044,0.000000,1.036973,1.428571
92,0.004925,0.002044,0.000000,1.036973,1.428571
93,0.004925,0.002044,0.000000,1.036973,1.428571
94,0.004925,0.002044,0.000000,1.036973,1.428571
95,0.004925,0.002044,0.000000,1.036973,1.428571
96,0.004925,0.002044,0.000000,1.036973,1.428571
97,0.004925,0.002044,0.000000,1.036973,1.428571
98,0.004925,0.002044,0.000000,1.036973,1.428571
99,0.004925,0.002044,0.000000,1.036973,1.428571
100,0.004925,0.002044,0.000000,1.036973,1.428571
