generation,gd,igd,igd_plus,hv,spread
1,0.093657,0.085342,0.008394,0.928688,0.677291
2,0.088743,0.078974,0.004815,0.955568,0.865846
3,0.066666,0.050434,0.004815,0.977574,1.050267
4,0.025865,0.035022,0.008672,1.006584,1.171631
5,0.017703,0.026809,0.008675,1.020224,1.295896
6,0.028788,0.024254,0.008354,1.022777,1.273087
7,0.031153,0.028133,0.016636,1.036502,1.359159
8,0.045988,0.030334,0.016636,1.037705,1.370547
9,0.057009,0.028074,0.015332,1.039276,1.238592
10,0.053654,0.027824,0.015349,1.039557,1.302589
11,0.055386,0.027824,0.015349,1.039557,1.344161
12,0.042182,0.027824,0.015398,1.039881,1.349093
13,0.039997,0.027798,0.015398,1.040035,1.399447
14,0.042771,0.027798,0.015349,1.040058,1.386369
15,0.042798,0.026544,0.013419,1.040084,1.355744
16,0.042762,0.025807,0.013412,1.040720,1.351316
17,0.042789,0.025807,0.013412,1.040720,1.350446
18,0.042926,0.025807,0.013412,1.040720,1.350446
19,0.043259,0.023777,0.012980,1.041377,1.315707
20,0.042867,0.015094,0.001184,1.042392,1.353475
21,0.046339,0.014956,0.001328,1.042396,1.357978
22,0.046227,0.014956,0.001328,1.042396,1.357978
23,0.046109,0.014956,0.001328,1.042396,1.357978
24,0.047761,0.013290,0.001328,1.043295,1.357858
25,0.047711,0.013290,0.001328,1.043295,1.357858
26,0.047760,0.013131,0.001321,1.043117,1.357989
27,0.045474,0.013131,0.001321,1.043117,1.357989
28,0.045456,0.013131,0.001321,1.043117,1.357989
29,0.045456,0.013131,0.001321,1.043117,1.357989
30,0.043276,0.012428,0.001350,1.043553,1.331219
31,0.012540,0.011485,0.001364,1.047620,1.423253
32,0.012466,0.011485,0.001364,1.047620,1.423253
33,0.013221,0.011485,0.001364,1.047620,1.423253
34,0.013464,0.011485,0.001364,1.047620,1.423253
35,0.013229,0.011485,0.001364,1.047648,1.422185
36,0.012829,0.011485,0.001364,1.047648,1.422185
37,0.012829,0.011485,0.001364,1.047648,1.422185
38,0.012412,0.008305,0.001234,1.048070,1.382259
39,0.012478,0.008299,0.001234,1.048090,1.382231
40,0.012478,0.008299,0.001234,1.048090,1.382231
41,0.012478,0.008299,0.001234,1.048090,1.382231
42,0.012282,0.008299,0.001234,1.048090,1.382231
43,0.012278,0.008248,0.001234,1.048091,1.382230
44,0.012248,0.008248,0.001234,1.048091,1.382230
45,0.011838,0.007981,0.001234,1.048219,1.379335
46,0.012274,0.007981,0.001234,1.048219,1.379335
47,0.011969,0.007981,0.001234,1.049099,1.348177
48,0.011822,0.007981,0.001234,1.049180,1.346751
49,0.011822,0.007981,0.001234,1.049180,1.346751
50,0.011822,0.007981,0.001234,1.049180,1.346751
51,0.012236,0.007844,0.001191,1.049311,1.342421
52,0.012383,0.007844,0.001191,1.049311,1.342421
53,0.012511,0.007038,0.000384,1.049342,1.311286
54,0.012687,0.007038,0.000384,1.049341,1.311290
55,0.012687,0.007038,0.000384,1.049341,1.311290
56,0.012687,0.007038,0.000384,1.049341,1.311290
57,0.012880,0.007038,0.000384,1.049341,1.311290
58,0.012880,0.007038,0.000384,1.049341,1.311290
59,0.012880,0.007038,0.000384,1.049341,1.311290
60,0.012880,0.007174,0.000391,1.049336,1.311364
61,0.012880,0.007174,0.000391,1.049336,1.311364
62,0.014108,0.007054,0.000391,1.049543,1.305849
63,0.014419,0.007054,0.000391,1.049543,1.305849
64,0.014926,0.007620,0.000412,1.049579,1.312299
65,0.015163,0.007620,0.000412,1.049579,1.312292
66,0.016030,0.007620,0.000412,1.049579,1.312292
67,0.016030,0.007620,0.000412,1.049579,1.312292
68,0.016630,0.007620,0.000412,1.049579,1.312292
69,0.016311,0.007620,0.000412,1.049579,1.312292
70,0.014412,0.007078,0.000396,1.050183,1.306270
71,0.012985,0.007078,0.000396,1.050183,1.306270
72,0.013018,0.007078,0.000396,1.050183,1.306269
73,0.013018,0.007078,0.000396,1.050183,1.306269
74,0.012983,0.006964,0.000396,1.050242,1.306180
75,0.013056,0.006964,0.000396,1.050242,1.306180
76,0.012824,0.006964,0.000396,1.050242,1.306187
77,0.012824,0.006964,0.000396,1.050242,1.306187
78,0.012824,0.006964,0.000396,1.050242,1.306187
79,0.012824,0.006964,0.000396,1.050242,1.306187
80,0.012824,0.006827,0.000389,1.050247,1.306112
81,0.012824,0.006827,0.000389,1.050247,1.306112
82,0.012824,0.006827,0.000389,1.050247,1.306112
83,0.012777,0.006827,0.000389,1.050247,1.306112
84,0.013271,0.005115,0.000429,1.054611,1.292193
85,0.013271,0.005115,0.000429,1.054611,1.292193
86,0.013271,0.005115,0.000429,1.054611,1.292193
87,0.013470,0.005115,0.000429,1.054611,1.292193
88,0.013271,0.005115,0.000429,1.054611,1.292193
89,0.013271,0.005115,0.000429,1.054611,1.292193
90,0.013271,0.005115,0.000429,1.054611,1.292193
91,0.012494,0.004833,0.000429,1.054922,1.310950
92,0.013366,0.004833,0.000429,1.054922,1.310950
93,0.012765,0.004833,0.000429,1.054922,1.310950
94,0.012765,0.004833,0.000429,1.054922,1.310950
95,0.012486,0.004833,0.000429,1.054922,1.310942
96,0.012486,0.004833,0.000429,1.054922,1.310942
97,0.012486,0.004833,0.000429,1.054922,1.310942
98,0.012052,0.004833,0.000429,1.054922,1.310942
99,0.012052,0.004833,0.000429,1.054922,1.310942
100,0.011589,0.004833,0.000429,1.054922,1.310942
